id,observed_on,time_observed_at,user_id,user_login,url,scientific_name,taxon_family_name,field:number of bees collected,field:sample id.
24872606,2019-05-09,2019-05-09 19:50:14 UTC,325615,grottaa,https://www.inaturalist.org/observations/24872606,,,5,8
24874869,2019-05-09,2019-05-09 19:31:07 UTC,354308,maryjomosby,https://www.inaturalist.org/observations/24874869,Geranium lucidum,Geraniaceae,1,5
24874871,2019-05-09,2019-05-09 19:48:11 UTC,354308,maryjomosby,https://www.inaturalist.org/observations/24874871,Geranium lucidum,Geraniaceae,1,5
24882701,2019-05-08,,792468,molfamily,https://www.inaturalist.org/observations/24882701,,,35,303
24888564,2019-05-09,2019-05-09 21:12:16 UTC,770229,englerj,https://www.inaturalist.org/observations/24888564,Salix,Salicaceae,1,4
24899252,2019-05-09,2019-05-09 16:36:00 UTC,841568,lohump,https://www.inaturalist.org/observations/24899252,Camassia leichtlinii,Asparagaceae,8,1
24900476,2019-05-09,2019-05-09 17:43:00 UTC,841568,lohump,https://www.inaturalist.org/observations/24900476,Geum macrophyllum,Rosaceae,10,2
24900815,2019-05-09,2019-05-09 18:09:00 UTC,841568,lohump,https://www.inaturalist.org/observations/24900815,Rubus ursinus,Rosaceae,16,3
24901140,2019-05-09,2019-05-09 18:42:00 UTC,841568,lohump,https://www.inaturalist.org/observations/24901140,Ranunculus orthorhynchus,Ranunculaceae,6,4
24916103,2019-05-03,2019-05-03 20:43:39 UTC,839659,oregonpat,https://www.inaturalist.org/observations/24916103,Salix,Salicaceae,01,02
24933564,2019-05-08,2019-05-09 01:04:01 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24933564,Phacelia,Boraginaceae,2,115
24933571,2019-05-08,2019-05-09 01:26:01 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24933571,Toxicoscordion fremontii,Melanthiaceae,1,116
24944870,2019-05-09,2019-05-09 19:33:37 UTC,792775,dto,https://www.inaturalist.org/observations/24944870,,,5,96
24948870,2019-04-21,2019-04-21 18:00:00 UTC,384451,debibrimacombe,https://www.inaturalist.org/observations/24948870,,,1,2
24949727,2019-05-03,2019-05-03 20:30:00 UTC,384451,debibrimacombe,https://www.inaturalist.org/observations/24949727,Geranium maculatum,Geraniaceae,2,3
24955565,2019-05-09,2019-05-09 17:32:29 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24955565,Calochortus tolmiei,Liliaceae,6,117
24955653,2019-05-09,2019-05-09 17:31:20 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24955653,Iris,Iridaceae,1,118
24955770,2019-05-09,2019-05-09 17:30:10 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24955770,Asteraceae,Asteraceae,2,119
24955858,2019-05-09,2019-05-09 17:38:49 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24955858,Allium falcifolium,Amaryllidaceae,2,120
24956101,2019-05-09,2019-05-09 19:14:46 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24956101,Sabulina douglasii,Caryophyllaceae,1,123
24956159,2019-05-09,2019-05-09 19:25:20 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24956159,,,2,124
24956242,2019-05-09,2019-05-09 19:35:57 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24956242,Phacelia,Boraginaceae,6,125
24956291,2019-05-09,2019-05-09 23:11:51 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24956291,Sisyrinchium,Iridaceae,2,126
24956345,2019-05-09,2019-05-09 23:34:14 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24956345,,,3,127
24956426,2019-05-09,2019-05-09 23:34:14 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24956426,Collinsia linearis,Plantaginaceae,2,128
24956509,2019-05-09,2019-05-09 23:48:46 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24956509,Lomatium triternatum,Apiaceae,1,129
24956603,2019-05-09,2019-05-10 00:19:58 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24956603,Plagiobothrys,Boraginaceae,15,130
24956802,2019-05-09,2019-05-09 23:48:46 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24956802,Phacelia,Boraginaceae,1,131
24956901,2019-05-09,2019-05-10 01:04:07 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24956901,Erythranthe,Phrymaceae,1,132
24957034,2019-05-09,2019-05-09 23:11:51 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24957034,Calochortus tolmiei,Liliaceae,1,133
24957106,2019-05-09,2019-05-10 00:38:38 UTC,327525,brianalindh,https://www.inaturalist.org/observations/24957106,,,1,134
24963972,2019-05-07,2019-05-07 19:19:27 UTC,1586075,pseudoamazon,https://www.inaturalist.org/observations/24963972,Collinsia linearis,Plantaginaceae,4,1
24963999,2019-05-07,2019-05-07 20:11:21 UTC,1586075,pseudoamazon,https://www.inaturalist.org/observations/24963999,Ranunculaceae,Ranunculaceae,1,3
24964030,2019-05-07,2019-05-07 21:42:23 UTC,1586075,pseudoamazon,https://www.inaturalist.org/observations/24964030,Erythranthe guttata,Phrymaceae,1,4
24964051,2019-05-07,2019-05-07 21:51:47 UTC,1586075,pseudoamazon,https://www.inaturalist.org/observations/24964051,Ranunculaceae,Ranunculaceae,1,5
24964090,2019-05-07,2019-05-07 22:09:24 UTC,1586075,pseudoamazon,https://www.inaturalist.org/observations/24964090,Boraginaceae,Boraginaceae,2,6
24964123,2019-05-07,2019-05-07 22:16:33 UTC,1586075,pseudoamazon,https://www.inaturalist.org/observations/24964123,Sabulina douglasii,Caryophyllaceae,1,7
24964143,2019-05-08,2019-05-08 16:27:29 UTC,1586075,pseudoamazon,https://www.inaturalist.org/observations/24964143,Camassia,Asparagaceae,6,1
24964162,2019-05-08,2019-05-08 17:00:13 UTC,1586075,pseudoamazon,https://www.inaturalist.org/observations/24964162,Erythranthe guttata,Phrymaceae,1,2
24964183,2019-05-09,2019-05-09 17:11:03 UTC,1586075,pseudoamazon,https://www.inaturalist.org/observations/24964183,Asteroideae,Asteraceae,4,1
24964243,2019-05-09,2019-05-09 17:41:56 UTC,1586075,pseudoamazon,https://www.inaturalist.org/observations/24964243,Balsamorhiza hookeri,Asteraceae,2,3
24964294,2019-05-09,2019-05-09 18:10:21 UTC,1586075,pseudoamazon,https://www.inaturalist.org/observations/24964294,Ranunculaceae,Ranunculaceae,1,4
24964320,2019-05-09,2019-05-09 19:19:01 UTC,1586075,pseudoamazon,https://www.inaturalist.org/observations/24964320,Boraginaceae,Boraginaceae,7,5
24964337,2019-05-09,2019-05-09 19:26:14 UTC,1586075,pseudoamazon,https://www.inaturalist.org/observations/24964337,Sabulina douglasii,Caryophyllaceae,1,6
24964367,2019-05-09,2019-05-09 19:31:28 UTC,1586075,pseudoamazon,https://www.inaturalist.org/observations/24964367,Erysimum,Brassicaceae,1,7
24973999,2019-05-03,2019-05-03 20:30:00 UTC,384451,debibrimacombe,https://www.inaturalist.org/observations/24973999,Crataegus,Rosaceae,3,4
24974099,2019-05-03,2019-05-03 20:30:00 UTC,384451,debibrimacombe,https://www.inaturalist.org/observations/24974099,,,3,5
24974282,2019-05-06,2019-05-06 20:00:00 UTC,384451,debibrimacombe,https://www.inaturalist.org/observations/24974282,Plectritis,Caprifoliaceae,7,6
24974600,2019-05-06,2019-05-06 21:00:00 UTC,384451,debibrimacombe,https://www.inaturalist.org/observations/24974600,,,1,7
24974777,2019-05-09,2019-05-09 21:00:00 UTC,384451,debibrimacombe,https://www.inaturalist.org/observations/24974777,Photinia,Rosaceae,2,8
24974830,2019-05-09,2019-05-10 00:00:00 UTC,384451,debibrimacombe,https://www.inaturalist.org/observations/24974830,,,1,9
24995322,2019-05-09,2019-05-09 19:35:52 UTC,1462047,marksg,https://www.inaturalist.org/observations/24995322,Plagiobothrys,Boraginaceae,6,41
24995374,2019-05-09,2019-05-10 00:22:46 UTC,1462047,marksg,https://www.inaturalist.org/observations/24995374,,,4,42
24995399,2019-05-09,2019-05-10 00:37:22 UTC,1462047,marksg,https://www.inaturalist.org/observations/24995399,Phacelia,Boraginaceae,2,43
24995433,2019-05-09,2019-05-10 00:51:53 UTC,1462047,marksg,https://www.inaturalist.org/observations/24995433,Erythranthe guttata,Phrymaceae,2,44
24995582,2019-05-09,2019-05-10 01:50:06 UTC,1462047,marksg,https://www.inaturalist.org/observations/24995582,Plagiobothrys,Boraginaceae,4,46
24996820,2019-05-09,2019-05-09 22:16:43 UTC,1434266,laurebordelon,https://www.inaturalist.org/observations/24996820,Phacelia,Boraginaceae,7,9.5.2019.2.7
25063288,2019-05-07,,792775,dto,https://www.inaturalist.org/observations/25063288,,,1,99
25108721,2019-04-19,2019-04-19 17:00:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25108721,Salix,Salicaceae,15,G1
25177011,2019-04-18,2019-04-18 22:50:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25177011,Berberis aquifolium,Berberidaceae,6,R1
25177197,2019-04-21,,843723,pandg,https://www.inaturalist.org/observations/25177197,Ribes cereum,Grossulariaceae,13,R1
25177513,2019-04-21,2019-04-21 23:20:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25177513,Salix,Salicaceae,5,R2
25177851,2019-04-28,2019-04-28 22:00:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25177851,Ribes cereum,Grossulariaceae,9,R1
25178055,2019-04-28,2019-04-28 22:45:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25178055,Ribes cereum,Grossulariaceae,5,R2
25178282,2019-04-29,2019-04-29 20:15:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25178282,Arctostaphylos patula,Ericaceae,11,R1
25179160,2019-05-03,2019-05-03 17:30:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25179160,Arctostaphylos patula,Ericaceae,5,R1
25179387,2019-05-03,2019-05-03 21:00:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25179387,Ribes cereum,Grossulariaceae,8,R2
25179943,2019-05-04,2019-05-04 18:00:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25179943,Ribes cereum,Grossulariaceae,13,R1
25180226,2019-05-04,2019-05-04 18:00:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25180226,Ribes cereum,Grossulariaceae,15,R2
25180440,2019-05-04,2019-05-04 20:30:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25180440,Ribes cereum,Grossulariaceae,8,R3
25180936,2019-05-04,2019-05-04 21:20:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25180936,Hesperochiron,Boraginaceae,5,R4
25181323,2019-05-04,2019-05-04 22:50:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25181323,Salix,Salicaceae,26,R5
25181689,2019-05-04,2019-05-05 00:30:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25181689,Ribes cereum,Grossulariaceae,5,R6
25181896,2019-05-05,2019-05-05 18:50:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25181896,Ribes cereum,Grossulariaceae,13,R1
25217775,2019-05-05,2019-05-05 20:00:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25217775,Lomatium,Apiaceae,15,R2
25218072,2019-05-05,2019-05-05 23:40:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25218072,Asteraceae,Asteraceae,6,R3
25218602,2019-05-05,2019-05-06 00:15:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25218602,Salix,Salicaceae,8,R4
25219018,2019-05-06,2019-05-06 17:45:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25219018,Ceanothus prostratus,Rhamnaceae,10,R1
25219702,2019-05-06,2019-05-06 19:30:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25219702,Ranunculus alismifolius,Ranunculaceae,7,R2
25219869,2019-05-06,2019-05-06 21:30:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25219869,Lomatium,Apiaceae,5,R3
25220663,2019-05-05,2019-05-05 19:17:59 UTC,327525,brianalindh,https://www.inaturalist.org/observations/25220663,Aquilegia formosa,Ranunculaceae,2,85
25220711,2019-05-05,2019-05-05 18:14:43 UTC,327525,brianalindh,https://www.inaturalist.org/observations/25220711,Crataegus,Rosaceae,1,83
25225244,2019-05-09,2019-05-09 21:13:07 UTC,858490,heike_williams,https://www.inaturalist.org/observations/25225244,Salix,Salicaceae,6,30
25232393,2019-04-21,2019-04-21 22:00:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25232393,Ribes cereum,Grossulariaceae,7,G1
25232657,2019-04-21,2019-04-21 23:20:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25232657,Salix,Salicaceae,5,G2
25232793,2019-04-28,2019-04-28 22:00:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25232793,,,6,G1
25232865,2019-04-28,2019-04-28 22:45:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25232865,Ribes cereum,Grossulariaceae,8,G2
25232998,2019-04-29,2019-04-29 20:15:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25232998,Arctostaphylos patula,Ericaceae,15,G1
25233820,2019-05-03,2019-05-03 21:00:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25233820,Ribes cereum,Grossulariaceae,11,G1
25233921,2019-05-03,2019-05-03 21:45:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25233921,Salix,Salicaceae,11,G2
25234014,2019-05-03,2019-05-03 22:05:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25234014,Ribes aureum,Grossulariaceae,5,G3
25235205,2019-05-04,2019-05-04 18:00:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25235205,Ribes cereum,Grossulariaceae,21,G1
25235257,2019-05-04,2019-05-04 20:00:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25235257,Ribes cereum,Grossulariaceae,19,G2
25235461,2019-05-04,2019-05-04 20:30:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25235461,Salix,Salicaceae,18,G3
25235781,2019-05-04,2019-05-04 21:20:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25235781,Hesperochiron californicus,Boraginaceae,8,G4
25235871,2019-05-04,2019-05-04 22:50:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25235871,Salix,Salicaceae,6,G5
25235928,2019-05-04,2019-05-05 00:30:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25235928,Ribes cereum,Grossulariaceae,17,G6
25236022,2019-05-05,2019-05-05 20:00:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25236022,Lomatium,Apiaceae,19,G1
25236314,2019-05-05,2019-05-06 00:15:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25236314,Salix,Salicaceae,5,G2
25236456,2019-05-06,2019-05-06 16:45:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25236456,Arctostaphylos patula,Ericaceae,7,G1
25236761,2019-05-06,2019-05-06 17:45:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25236761,Ceanothus prostratus,Rhamnaceae,18,G2
25236933,2019-05-06,2019-05-06 19:30:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25236933,Ranunculus alismifolius,Ranunculaceae,15,G3
25237131,2019-05-06,2019-05-06 21:30:00 UTC,843723,pandg,https://www.inaturalist.org/observations/25237131,Lomatium,Apiaceae,8,G4
25244045,2019-05-07,,1561159,jocelyn_mcauley,https://www.inaturalist.org/observations/25244045,Hydrophyllum tenuipes,Boraginaceae,8,05
25796475,2019-04-22,2019-04-22 19:40:00 UTC,825277,sag,https://www.inaturalist.org/observations/25796475,Pyrus communis,Rosaceae,4,1
25796554,2019-04-22,2019-04-22 19:40:00 UTC,825277,sag,https://www.inaturalist.org/observations/25796554,Taraxacum officinale,Asteraceae,1,2
25796608,2019-04-22,2019-04-22 19:41:00 UTC,825277,sag,https://www.inaturalist.org/observations/25796608,Hyacinthoides,Asparagaceae,3,3
25796843,2019-05-04,2019-05-04 20:12:00 UTC,825277,sag,https://www.inaturalist.org/observations/25796843,Cornus sericea,Cornaceae,14,1
25796961,2019-05-04,2019-05-04 20:22:00 UTC,825277,sag,https://www.inaturalist.org/observations/25796961,Ribes sanguineum,Grossulariaceae,1,2
25797013,2019-05-04,2019-05-04 20:52:00 UTC,825277,sag,https://www.inaturalist.org/observations/25797013,Crataegus monogyna,Rosaceae,4,3
25797206,2019-05-07,2019-05-07 20:40:00 UTC,825277,sag,https://www.inaturalist.org/observations/25797206,,,1,1
25797441,2019-05-07,2019-05-07 20:45:00 UTC,825277,sag,https://www.inaturalist.org/observations/25797441,Calochortus tolmiei,Liliaceae,2,2
25797638,2019-05-07,2019-05-07 21:03:00 UTC,825277,sag,https://www.inaturalist.org/observations/25797638,Allium falcifolium,Amaryllidaceae,1,3
25797900,2019-05-07,2019-05-07 21:55:00 UTC,825277,sag,https://www.inaturalist.org/observations/25797900,Collinsia heterophylla,Plantaginaceae,1,4
25798060,2019-05-07,2019-05-07 22:18:00 UTC,825277,sag,https://www.inaturalist.org/observations/25798060,Plagiobothrys nothofulvus,Boraginaceae,2,5
25798286,2019-05-07,2019-05-07 22:33:00 UTC,825277,sag,https://www.inaturalist.org/observations/25798286,Erythranthe guttata,Phrymaceae,2,6
