id,user_id,place_guess,latitude,longitude,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,species_guess,scientific_name,field:flower bee is visiting,field:location name,field:number of bees collected,field:oba collection method,field:oba collector id,field:sample id,field:trap installed,field:trap removed
14291650,858490,"Deschutes County, US-OR, US",44.26730451,-121.2522715,,Deschutes,Oregon,United States,Oregon,rose spiraea,Spiraea douglasii,,Eagle Crest river path,6,net,HW,16,,
14294284,858490,"Deschutes County, US-OR, US",44.265249,-121.250526,,Deschutes,Oregon,United States,Oregon,rose spiraea,Spiraea douglasii,,Eagle Crest river path,5,net,hw,17,,
14294501,858490,United States,44.2597,-121.2493,,Deschutes,Oregon,United States,Oregon,shrubby cinquefoil,Dasiphora fruticosa,,Eagle Crest parking lot Sportscenter,5,net,hw,18,,
14300011,843723,"Deschutes Co, Eagle Crest Resort, River Trail",44.2668,-121.2514,,Deschutes,Oregon,United States,Oregon,Thelypodium,Thelypodium,,"Deschutes Co, Eagle Crest Resort, River Trail",17,net,GP,126,,
14300103,843723,"Deschutes Co, Eagle Crest Resort, River Trail",44.26706,-121.2515,,Deschutes,Oregon,United States,Oregon,Rose Spiraea,Spiraea douglasii,,"Deschutes Co, Eagle Crest Resort, River Trail",8,net,GP,127,,
14300186,843723,"Deschutes Co, Eagle Crest Resort, River Trail",44.2668,-121.2514,,Deschutes,Oregon,United States,Oregon,Lewis's Mock-Orange,Philadelphus lewisii,,"Deschutes Co, Eagle Crest Resort, River Trail",7,net,GP,128,,
14301558,843723,"Deschutes Co., Eagle Crest Resort, Deschutes River Trail",44.267264,-121.254239,,Deschutes,Oregon,United States,Oregon,creeping thistle,Cirsium arvense,,"Eagle Crest Resort, River Trail",5,net,RLP,125,,
14301620,843723,"Deschutes Co., Eagle Crest Resort, Deschutes River Trail",44.267264,-121.254239,,Deschutes,Oregon,United States,Oregon,Thelypodium,Thelypodium,,"Eagle Crest Resort, River Trail",3,net,RLP,126,,
14301705,843723,"Deschutes Co., Eagle Crest Resort, Deschutes River Trail",44.2652,-121.250519,,Deschutes,Oregon,United States,Oregon,rose spiraea,Spiraea douglasii,,"Eagle Crest Resort, River Trail",5,net,RLP,127,,
14302442,841568,"Klamath County, OR, USA",43.5879,-121.4917,,Klamath,Oregon,United States,Oregon,pinewoods horkelia,Horkelia fusca,,"La Pine, 5.5 miles south of",20,net,LOH,38,,
14356673,175529,"97330, Corvallis, OR, US",44.5686351182,-123.3263872472,,Benton,Oregon,United States,Oregon,"",,,Dunawi Creek Regeneration Site,13,net,JLP,58,"",""
14357323,175529,"97330, Corvallis, OR, US",44.5686129481,-123.3263227904,,Benton,Oregon,United States,Oregon,"",,,Dunawi Creek Regeneration Site,11,net,JLP,57,"",""
14367077,175529,"97330, Corvallis, OR, US",44.569347,-123.322579,,Benton,Oregon,United States,Oregon,tansy,Tanacetum vulgare,,Entrance to  Regeneration Site,9,net,JLP,59,"",""
14422375,792775,"5510 NE Breyman Orchards Rd, Dayton, OR 97114, USA",45.2572098,-123.0601778,,Yamhill,Oregon,United States,Oregon,pearly everlasting,Anaphalis margaritacea,,winter's hill,4,net,dto,dto44,,
14422388,792775,"5510 NE Breyman Orchards Rd, Dayton, OR 97114, USA",45.2572098,-123.0601778,,Yamhill,Oregon,United States,Oregon,Hawksbeard,Crepis,,winter's hill,3,net,dto,dto45,,
14452279,816767,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1341206348,-123.372864565,,Yamhill,Oregon,United States,Oregon,,Petroselinum crispum,,gvr yard,6,net,jt,48,"",""
14453600,816767,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1338802837,-123.3730809019,,Yamhill,Oregon,United States,Oregon,goldenrods,Solidago,,gvr yard,8,net,jt,49,"",""
14453873,816767,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1340027014,-123.3729882819,,Yamhill,Oregon,United States,Oregon,Aster hallii,Asteraceae,,gvr yard,4,net,jt,50,"",""
14454639,816767,"17701 SW Gopher Valley Rd, Sheridan, OR, US",45.1339539607,-123.372797426,,Yamhill,Oregon,United States,Oregon,,Allium cernuum,,gvr yard,1,net,jt,51,"",""
14463592,175529,"151 NW Lewisburg Ave, Corvallis, OR, US",44.6292094142,-123.2460528241,,Benton,Oregon,United States,Oregon,ragwort,Jacobaea vulgaris,,Chintimini Wildlife Center Neighbor,28,net,JLP,60,"",""
14495551,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59939465,-123.31594139,,Benton,Oregon,United States,Oregon,farewell-to-spring,Clarkia amoena,,backyard,4,net,EW,113,,
14496973,841568,"Lake County, OR, USA",42.2126,-120.2545,,Lake,Oregon,United States,Oregon,Slender Cinquefoil,Potentilla gracilis,,"Lakeview, 5 miles north-northeast of.",8,net,LOH,39,,
14497188,841568,"Lake County, OR, USA",42.2037,-120.2556,,Lake,Oregon,United States,Oregon,Woolly Mule's Ears,Wyethia mollis,,"Lakeview, 5 miles east of.",7,net,LOH,40,,
14497362,841568,"Lake County, OR, USA",42.1855,-120.2497,,Lake,Oregon,United States,Oregon,Antennaria argentea,Antennaria argentea,,"Lakeview, 5 miles east of",7,net,LOH,41,,
14497667,841568,"Lake County, OR, USA",42.1665,-120.2473,,Lake,Oregon,United States,Oregon,Groundsels,Senecio,,"Lakeview, 5 miles east-southeast of",18,net,LOH,42,,
14509502,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59934459,-123.31561151,,Benton,Oregon,United States,Oregon,Douglas's Aster,Symphyotrichum subspicatum,,backyard,9,net,EW,114,,
14509509,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59930448,-123.31571669,,Benton,Oregon,United States,Oregon,Giant Goldenrod,Solidago gigantea,,backyard,1,net,EW,115,,
14509515,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59884515,-123.31589337,,Benton,Oregon,United States,Oregon,pearly everlasting,Anaphalis margaritacea,,backyard,1,net,EW,116,,
14509521,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59892141,-123.3158962,,Benton,Oregon,United States,Oregon,Western Goldenrod,Solidago lepida salebrosa,,backyard,5,net,EW,117,,
14515926,800960,"41010 SE Louden Rd, Corbett, OR, US",45.5039133333,-122.2412116667,,Multnomah,Oregon,United States,Oregon,Italian Eryngo,Eryngium maritimum,,Louden rd corbett,5,net,Pamela Arion,39,"",""
14526838,792859,"17570 Wolf Dr, Sandy, OR, US",45.3963666667,-122.2553716667,,Clackamas,Oregon,United States,Oregon,garden cosmos,Cosmos bipinnatus,,"",1,net,C Vanden Heuvel,1,"",""
14548675,808137,"8759 Buena Vista Rd NW, Albany, OR, US",44.7149600555,-123.1620396675,,Benton,Oregon,United States,Oregon,,Jacobaea vulgaris,,"",5,net,RM,17,"",""
14548778,175529,"8759 Buena Vista Rd NW, Albany, OR, US",44.7146813153,-123.1621857641,,Benton,Oregon,United States,Oregon,Pennyroyal,Mentha pulegium,,Luckiamute Landing State Natural Areal,16,net,JLP,61,"",""
14548859,808137,"8759 Buena Vista Rd NW, Albany, OR, US",44.7145937244,-123.1620908809,,Benton,Oregon,United States,Oregon,Pennyroyal,Mentha pulegium,,"",14,net,RM,18,"",""
14554250,792083,"Smith Ln, Corvallis, OR, US",44.5656769351,-123.2407884022,,Linn,Oregon,United States,Oregon,,Tithonia,,ORGS farm,6,net,KDZ,24,"",""
14555643,818691,"20270–20276 Highway 126, Noti, OR, US",44.052925,-123.5327,,Lane,Oregon,United States,Oregon,,Leucanthemum vulgare,,Clear cut off Hwy 126,4,net,LD,36,"",""
14555722,818691,"20270–20276 Highway 126, Noti, OR, US",44.0530195,-123.5326916667,,Lane,Oregon,United States,Oregon,Armenian Blackberry,Rubus armeniacus,,Clear cut on he side of hwy 126,23,net,LD,37,"",""
14581298,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59923508,-123.31569928,,Benton,Oregon,United States,Oregon,Gumweed,Grindelia integrifolia,,backyard,7,net,EW,118,,
14587173,754260,"Marys Peak Rd, Philomath, OR 97370, USA",44.47295088,-123.51929532,,Benton,Oregon,United States,Oregon,Ocean spray,Holodiscus discolor,,"Marys Peak Rd, 1.7 mi NW of intersection with Alsea Hwy 34",2,net,EW,119,,
14596877,754260,"31444 Marys Peak Rd, Philomath, OR 97370, USA",44.4753195,-123.52858064,,Benton,Oregon,United States,Oregon,fireweed,Chamaenerion angustifolium,,"Marys Peak Rd, 2.4 mi NW of intersection with Alsea Hwy 34",7,net,EW,120,,
14596902,754260,"Benton County, US-OR, US",44.5108840693,-123.5709143128,,Benton,Oregon,United States,Oregon,Lanceleaf Arnica,Arnica lanceolata,,"NF 3010 at Parker Creek, 6.7 mi NW of Marys Peak Rd intersection with Alsea Hwy 34",2,net,EW,121,,
14596911,754260,"NF-3010, Philomath, OR 97370, USA",44.5101975,-123.56073445,,Benton,Oregon,United States,Oregon,common yarrow,Achillea millefolium,,"Marys Peak Campground, hiker's parking lot",1,net,EW,122,,
14598280,841568,"Lane County, OR, USA",43.9959,-123.1016,,Lane,Oregon,United States,Oregon,Fuller's teasel,Dipsacus fullonum,,"Eugene, Oregon",12,net,LOH,43,,
14598328,841568,"Lane County, OR, USA",43.9901,-123.0351,,Lane,Oregon,United States,Oregon,Pennyroyal,Mentha pulegium,,"Eugene, Suzanne Arlie Park",18,net,LOH,44,,
14624235,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59885877,-123.31512903,,Benton,Oregon,United States,Oregon,Yampahs,Perideridia,,backyard,8,net,EW,123,,
14627591,175529,"1255 NW Highland Dell Dr, Corvallis, OR, US",44.602766689,-123.2636256517,,Benton,Oregon,United States,Oregon,brambles,Rubus,,Home,7,net,JLP,61,"",""
14653273,754260,"MLK Park, Corvallis, OR, USA",44.59364968,-123.31539123,,Benton,Oregon,United States,Oregon,Gumweed,Grindelia integrifolia,,Martin Luther King Jr. Park,2,net,EW,124,,
14658311,754260,"MLK Park, Corvallis, OR, USA",44.59294538,-123.31394472,,Benton,Oregon,United States,Oregon,Fuller's Teasel,Dipsacus fullonum,,Martin Luther King Jr. Park,1,net,EW,125,,
14662611,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59879027,-123.3158353,,Benton,Oregon,United States,Oregon,Western Goldenrod,Solidago lepida salebrosa,,backyard,6,net,EW,126,,
14679871,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59918868,-123.31510598,,Benton,Oregon,United States,Oregon,Emerged bees,Megachilidae,,backyard,3,net,EW,127,,
14754308,861496,"97754, Prineville, OR, US",44.3551488168,-120.8733493326,,Crook,Oregon,United States,Oregon,,Perovskia atriplicifolia,,"","",net,NP,"","",""
14754423,861496,"97754, Prineville, OR, US",44.3551488168,-120.8733493326,,Crook,Oregon,United States,Oregon,,,,"Eagle Crest Resort, Redmond OR",1,net,NP,2,"",""
14755377,861496,"7555 Falcon Crest Dr, Redmond, OR, US",44.2627458182,-121.263016658,,Deschutes,Oregon,United States,Oregon,Perovskia,Perovskia,,"Eagle Crest Resort, Redmond OR","",net,NP,3,"",""
14755551,861496,"7535 Falcon Crest Dr, Redmond, OR, US",44.2626220594,-121.2622337044,,Deschutes,Oregon,United States,Oregon,rose family,Rosaceae,,"Eagle Crest Resort, Redmond OR",2,net,NP,4/2,"",""
14755670,861496,"7535 Falcon Crest Dr, Redmond, OR, US",44.2626220594,-121.2622337044,,Deschutes,Oregon,United States,Oregon,rose family,Rosaceae,,"Eagle Crest Resort, Redmond OR",3,net,NP,4/3,"",""
14755852,861496,"7535 Falcon Crest Dr, Redmond, OR, US",44.2626146414,-121.2625435834,,Deschutes,Oregon,United States,Oregon,rose family,Rosaceae,,"Eagle Crest Resort, Redmond OR",3,net,NP,4/2,"",""
14756170,861496,"7525 Falcon Crest Dr, Redmond, OR, US",44.2631831859,-121.2619896234,,Deschutes,Oregon,United States,Oregon,rose family,Rosaceae,,"Eagle Crest Resort, Redmond OR","",net,NP,4/4,"",""
14756343,861496,"7535 Falcon Crest Dr, Redmond, OR, US",44.262670884,-121.2620728557,,Deschutes,Oregon,United States,Oregon,rose family,Rosaceae,,"Eagle Crest Resort, Redmond OR","",net,MP,4/5,"",""
14756916,861496,"7535 Falcon Crest Dr, Redmond, OR, US",44.2627169006,-121.2624332776,,Deschutes,Oregon,United States,Oregon,rose family,Rosaceae,,"Eagle Crest Resort, Redmond OR","",net,NP,4/6,"",""
14757031,861496,"7535 Falcon Crest Dr, Redmond, OR, US",44.2626245739,-121.2621968241,,Deschutes,Oregon,United States,Oregon,rose family,Rosaceae,,"Eagle Crest Resort, Redmond OR","",net,NP,4/7,"",""
14757249,861496,"7535 Falcon Crest Dr, Redmond, OR, US",44.2622973444,-121.2623183617,,Deschutes,Oregon,United States,Oregon,shrubby cinquefoil,Dasiphora fruticosa,,"Eagle Crest Resort, Redmond OR",8,net,NP,4/8,"",""
14780346,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.599102,-123.315187,,Benton,Oregon,United States,Oregon,"Mason, Leafcutter, Carder, and Resin Bees",Megachilidae,,backyard,3,net,EW,128,,
14801617,754260,"3598 NE Lancaster St, Corvallis, OR 97330, USA",44.60413151,-123.24008489,,Benton,Oregon,United States,Oregon,gumweed,Grindelia integrifolia,,Jackson Frazier Wetland entry,19,net,EW,129,,
14837136,754260,"753 SW 35th St, Corvallis, OR 97333, USA",44.55994135,-123.28877893,,Benton,Oregon,United States,Oregon,Common Sunflower,Helianthus annuus,,OSU Center for Urban Horticulture,2,net,EW,130,,
14838346,175529,"Oregon State University, Corvallis, OR, US",44.5597952698,-123.2886494045,,Benton,Oregon,United States,Oregon,Common Sunflower,Helianthus annuus,,Oak Creek Center for Urban Horticulture,6,net,JLP,64,"",""
14842341,754260,"753 SW 35th St, Corvallis, OR 97333, USA",44.56009435,-123.28890714,,Benton,Oregon,United States,Oregon,Jerusalem Artichoke,Helianthus tuberosus,,OSU Center for Urban Horticulture,6,net,EW,131,,
14842382,754260,"753 SW 35th St, Corvallis, OR 97333, USA",44.56004763,-123.28892585,,Benton,Oregon,United States,Oregon,Oregano,Origanum vulgare,,OSU Center for Urban Horticulture,7,net,EW,132,,
14842445,754260,"753 SW 35th St, Corvallis, OR 97333, USA",44.56003658,-123.28883536,,Benton,Oregon,United States,Oregon,Gumweed,Grindelia integrifolia,,OSU Center for Urban Horticulture,5,net,EW,133,,
14851613,854908,"6901 NW Thompson Rd, Portland, OR 97229, USA",45.54355287,-122.75113428,,Multnomah,Oregon,United States,Oregon,fireweed,Chamaenerion angustifolium,,7144 NWThompson Road,1,net,ENR,13,,
14852581,175529,"Oregon State University, Corvallis, OR, US",44.5600816794,-123.2888286096,,Benton,Oregon,United States,Oregon,gumweed,Grindelia integrifolia,,Oak Creek Center for Urban Horticulture,7,net,JLP,65,"",""
14852615,175529,"Oregon State University, Corvallis, OR, US",44.5598866744,-123.2889731136,,Benton,Oregon,United States,Oregon,goldenrods,Solidago,,Oak Creek Center for Urban Horticulture,63,net,JLP,63,"",""
14876575,754260,"735 SW 35th St, Corvallis, OR 97333, USA",44.56022634,-123.28893961,,Benton,Oregon,United States,Oregon,giant goldenrod,Solidago gigantea,,OSU Center for Urban Horticulture,6,net,EW,134,,
14876584,754260,"753 SW 35th St, Corvallis, OR 97333, USA",44.55987291,-123.28901425,,Benton,Oregon,United States,Oregon,Common Sneezeweed,Helenium autumnale,,OSU Center for Urban Horticulture,8,net,EW,135,,
14876594,754260,"753 SW 35th St, Corvallis, OR 97333, USA",44.55983485,-123.28886856,,Benton,Oregon,United States,Oregon,Denseflower Willowherb,Epilobium densiflorum,,OSU Center for Urban Horticulture,6,net,EW,136,,
14903409,754260,"2800 NW 29th St, Corvallis, OR 97330, USA",44.59402207,-123.28692443,,Benton,Oregon,United States,Oregon,Blazing-Stars,Liatris,,Hidden Creek curb planting,3,net,EW,137,,
14913528,792775,"7360 SE Lafayette Hwy, Dayton, OR 97114, USA",45.2058432,-123.1072909,,Yamhill,Oregon,United States,Oregon,garden cosmos,Cosmos bipinnatus,,O'Loughlin farms,28,net,dto,dto46,,
14913543,792775,"7360 SE Lafayette Hwy, Dayton, OR 97114, USA",45.2058432,-123.1072909,,Yamhill,Oregon,United States,Oregon,Elegant Zinnia,Zinnia elegans,,O'Loughlin farms,5,net,dto,dto47,,
14913576,792775,"12439 SE Burns Rd, McMinnville, OR 97128, USA",45.1706356,-123.1861088,,Yamhill,Oregon,United States,Oregon,"",,,O'Loughlin farms,20,vane trap,dto,dto48,2018-07-29T13:46:00-07:00,2018-08-02T19:33:00-07:00
14913615,792775,"12125 SE Burns Rd, McMinnville, OR 97128, USA",45.1710657313,-123.1856561825,,Yamhill,Oregon,United States,Oregon,,,,O'Loughlin farms,2,pan trap,dto,dto49,2018-07-29T13:49:00-07:00,2018-07-30T12:00:00-07:00
14951606,792468,"6451 NE Hilltop Ln, Dayton, OR, US",45.2587076772,-123.0745879391,,Yamhill,Oregon,United States,Oregon,evening-primroses,Oenothera,,"Dayton, Winter's Hill Estate",5,net,Mol,205,"",""
14952039,792468,"4420 NE Duniway Rd, Dayton, OR, US",45.2590034576,-123.0742988782,,Yamhill,Oregon,United States,Oregon,St John's Worts,Hypericum perforatum,,Dayton Winter's Hill Estate,1,net,Mol,206,"",""
14953337,831425,"6451 NE Hilltop Ln, Dayton, OR, US",45.2588652727,-123.074205788,,Yamhill,Oregon,United States,Oregon,,,,Wintershill,4,net,Pef,27,"",""
14953442,792468,"6451 NE Hilltop Ln, Dayton, OR, US",45.2590641188,-123.0743916137,,Yamhill,Oregon,United States,Oregon,ragwort,Jacobaea vulgaris,,Dayton Winter's Hill Estate,27,net,Mol,207,"",""
14953749,831425,"6451 NE Hilltop Ln, Dayton, OR, US",45.259000808,-123.0739573484,,Yamhill,Oregon,United States,Oregon,,Cirsium,,Wintershill,2,net,Pef,28,"",""
14954824,843723,"Crook Co. Hwy. 20, Prineville, Bandit Springs",44.4808,-120.404,,Crook,Oregon,United States,Oregon,shrubby cinquefoil,Dasiphora fruticosa,,"Crook Co. Hwy 20,Bandit Springs",6,net,RLP,128,,
14954945,843723,"Crook Co. Hwy. 20, Prineville, Bandit Springs",44.4808,-120.404,,Crook,Oregon,United States,Oregon,bull thistle,Cirsium vulgare,,"Crook Co. Hwy 20,Bandit Springs",7,net,RLP,129,,
14955065,843723,"Crook Co. Hwy. 20, Prineville, Bandit Springs",44.4808,-120.404,,Crook,Oregon,United States,Oregon,shrubby cinquefoil,Dasiphora fruticosa,,"Crook Co. Hwy 20, Bandit Springs",2,net,RLP,130,,
14955855,843723,"grant Co. Forest Service Rd 1520, Canyon Meadows Rd.",44.2386,-118.7718,,Grant,Oregon,United States,Oregon,common yarrow,Achillea millefolium,,"Grant Co.Forest Servive Rd 1520, Canyon Meadows",2,net,RLP,131,,
14955882,831425,"6451 NE Hilltop Ln, Dayton, OR, US",45.2590923384,-123.074284494,,Yamhill,Oregon,United States,Oregon,ragwort,Jacobaea vulgaris,,Winter hill,2,net,Pef,29,"",""
14956435,843723,"grant Co. Forest Service Rd 1520, Canyon Meadows Rd.",44.2386,-118.7718,,Grant,Oregon,United States,Oregon,Solidago sp.,Solidago,,"Grant Co., Forest Service Rd.1520 canyon Creek Meadows",7,net,RLP,132,,
14956707,843723,"Grant Co. Forest Service Rd 1520, Canyon Meadows Rd.",44.2386,-118.7718,,Grant,Oregon,United States,Oregon,Asteraceae,Asteraceae,,"grant Co. Forest Service Rd 1520, Canyon Meadows Rd.",9,net,RLP,133,,
14957029,843723,"Grant Co. South side of Strawberry Mtns., Rd 1520",44.17325,-118.6927,,Grant,Oregon,United States,Oregon,bird's-foot trefoil,Lotus corniculatus,,"Grant Co. South side of Strawberry Mtns., Rd 1520",6,net,RLP,134,,
14957950,843723,"Grant Co. South side of Strawberry Mtns., Parish Cabin Camp",44.1729,-118.6876,,Grant,Oregon,United States,Oregon,Alpine Leafybract Aster,Symphyotrichum foliaceum,,"Grant Co. South side of Strawberry Mtns., Parish Cabin Camp",5,net,RLP,135,,
14960611,843723,"Crook Co. Ochoco Mtns., Road 30",44.36735,-120.11597,,Crook,Oregon,United States,Oregon,rubber rabbitbrush,Ericameria nauseosa,,"Crook Co. Ochoco Mtns., Road 30",14,net,RLP,151,,
14960769,843723,"Crook Co. Ochoco Mtns., Road 3010",44.36735,-120.11597,,Crook,Oregon,United States,Oregon,gumplants,Grindelia,,"Crook Co. Ochoco Mtns., Road 3010",12,net,RLP,152,,
14960875,843723,"Crook Co. Ochoco Mtns., Road 3010",44.36735,-120.11597,,Crook,Oregon,United States,Oregon,Sagebrush Mariposa Lily,Calochortus macrocarpus,,"Crook Co. Ochoco Mtns., Road 3010",2,net,RLP,153,,
14961131,843723,"Crook Co. Ochoco Mtns., Road 3010",44.4629,-120.27821,,Wheeler,Oregon,United States,Oregon,Alpine Leafybract Aster,Symphyotrichum foliaceum,,"Crook Co. Ochoco Mtns., Road 3010",4,net,RLP,154,,
14961380,843723,"Crook Co. Ochoco Mtns., Road 2630",44.4552,-119.9758,,Wheeler,Oregon,United States,Oregon,Yampahs,Perideridia,,"Crook Co. Ochoco Mtns., Road 2630",7,net,RLP,146,,
14961547,843723,"Crook Co. Ochoco Mtns., Road 2630",44.4552,-119.9758,,Wheeler,Oregon,United States,Oregon,Yampahs,Perideridia,,"Crook Co. Ochoco Mtns., Road 2630",7,net,RLP,146,,
14961738,843723,"Crook Co. Ochoco Mtns., Road 2630",44.4333,-120.02432,,Crook,Oregon,United States,Oregon,groundsels,Senecio,,"Crook Co. Ochoco Mtns., Road 2630",1,net,RLP,148,,
14962063,843723,"Crook Co. Ochoco Mtns., Road 30",44.4093,-120.0056,,Wheeler,Oregon,United States,Oregon,bull thistle,Cirsium vulgare,,"Crook Co. Ochoco Mtns., Road 30",7,net,RLP,149,,
14962251,843723,"Crook Co. Ochoco Mtns., Road 30",44.39855,-120.0178,,Wheeler,Oregon,United States,Oregon,Calochortus macrocarpus,Calochortus macrocarpus,,"Crook Co. Ochoco Mtns., Road 30",3,net,RLP,150,,
14962601,843723,"Crook Co. South Ochoco Mtns., Indian Springs",44.2583,-118.6973,,Grant,Oregon,United States,Oregon,Gumplants,Grindelia,,"Crook Co. South Ochoco Mtns., Indian Springs",2,net,RLP,155,,
14962883,843723,"Crook Co. South Ochoco Mtns., Indian Springs",44.2583,-118.6973,,Grant,Oregon,United States,Oregon,Gumplants,Grindelia,,"Crook Co. South Ochoco Mtns., Indian Springs",2,net,RLP,155,,
14964059,792775,"6451 NE Hilltop Ln, Dayton, OR 97114, USA",45.25873915,-123.07430849,,Yamhill,Oregon,United States,Oregon,evening-primroses,Oenothera,,w,1,net,dto,dto50,,
14964141,792775,"17350 NE Timmons Ln, Dayton, OR 97114, USA",45.267291,-123.0589019,,Yamhill,Oregon,United States,Oregon,Asteroideae,Asteroideae,,winter's hill,25,net,dto,dto51,,
14964153,843723,Grant Co. Canyon Mdw Rd 1520,44.2386,-118.7788,,Grant,Oregon,United States,Oregon,Fireweed,Chamaenerion angustifolium,,"Grant County, Canyon Meadow Road #1520",11,net,GP,129,,
14964681,843723,Grant Co. Canyon Mdw Rd 1520,44.2635,-118.6895,,Grant,Oregon,United States,Oregon,Bull Thistle,Cirsium vulgare,,"Grant County, Canyon Meadow Road 1520",5,net,GP,130,,
14964771,843723,Grant Co. Canyon Mdw Rd 1520,44.2386,-118.7718,,Grant,Oregon,United States,Oregon,Goldenrods,Solidago,,"Grant County, Canyon Meadow Road 1520",23,net,GP,131,,
14964871,843723,Grant Co. Canyon Mdw CG Rd 1520,44.2409,-118.7663,,Grant,Oregon,United States,Oregon,Aster Family,Asteraceae,,"Grant County, Canyon Meadow Campground, Road 1520",28,net,GP,132,,
14965136,843723,Grant Co. near Parrish Cabin CG Rd 16,44.17325,-118.6927,,Grant,Oregon,United States,Oregon,Balkan toadflax,Linaria dalmatica,,"Grant County, near Parrish Cabin Campground, Road 16 16",9,net,GP,133,,
14965357,843723,Grant Co. east of Parrish Cabin CG Rd 16,44.1729,-118.6876,,Grant,Oregon,United States,Oregon,Alpine Leafybract Aster,Symphyotrichum foliaceum,,"Grant County, east of Parrish Cabin Campground, Road 16",3,net,GP,134,,
14965533,843723,Grant Co. Big Crk CG Rd,44.181,-118.6157,,Grant,Oregon,United States,Oregon,Blanket Flowers,Gaillardia,,Grant Co. Big Creek Campground Road,7,net,GP,135,,
14965687,843723,Grant Co. Strawberry Mts High Lake TH,44.2768,-118.6992,,Grant,Oregon,United States,Oregon,Lupines,Lupinus,,"Grant County, Strawberry Mountains, High Lake Trailhead",4,net,GP,136,,
14965763,843723,Grant Co. Strawberry Mts High Lake TH,44.2768,-118.6992,,Grant,Oregon,United States,Oregon,Aster Family,Asteraceae,,"Grant County, Strawberry Mountains, High Lake Trailhead",3,net,GP,137,,
14965898,843723,Grant Co. Strawberry Mts Rd 1640,44.2635,-118.6895,,Grant,Oregon,United States,Oregon,Scorpionweeds,Phacelia,,"Grant County, Strawberry Mountains, Road 1640",5,net,GP,138,,
14965996,843723,Grant Co. Strawberry Mts Rd 1640,44.2635,-118.6895,,Grant,Oregon,United States,Oregon,Nettle-leaf Giant Hyssop,Agastache urticifolia,,"Grant County, Strawberry Mountains, Road 1640",15,net,GP,139,,
14966154,843723,Crook Co. Ochoco NF Rd 2630 Rd 1640,44.451,-119.9333,,Wheeler,Oregon,United States,Oregon,Gumplants,Grindelia,,"Crook County, Ochoco National Forest Road 2630",2,net,GP,140,,
14966360,843723,Crook Co. Ochoco NF Rd 2630 Rd 1640,44.4554,-119.9742,,Wheeler,Oregon,United States,Oregon,bull thistle,Cirsium vulgare,,"Crook County, Ochoco National Forest Road 2630",10,net,GP,141,,
14966616,843723,Crook Co. Ochoco NF Rd 2630,44.4552,-119.9758,,Wheeler,Oregon,United States,Oregon,creeping thistle,Cirsium arvense,,"Crook County, Ochoco National Forest Road 2630",11,net,GP,142,,
14966791,843723,Crook Co. Ochoco NF Rd 2630,44.4552,-119.9758,,Wheeler,Oregon,United States,Oregon,Oregon Checker-Mallow,Sidalcea oregana,,"Crook County, Ochoco National Forest Road 2630",10,net,GP,143,,
14967024,843723,Crook Co. Ochoco NF Rd 2630,44.4333,-120.0243,,Crook,Oregon,United States,Oregon,groundsels,Senecio,,"Crook County, Ochoco National Forest Road 2630",7,net,GP,144,,
14967296,843723,Crook Co. Ochoco NF Rd 30,44.3985,-120.0178,,Wheeler,Oregon,United States,Oregon,Calochortus macrocarpus,Calochortus macrocarpus,,"Crook County, Ochoco National Forest Road 30",9,net,GP,145,,
14967616,843723,Crook Co. Ochoco NF Rd 30,44.3985,-120.0178,,Wheeler,Oregon,United States,Oregon,Scorpionweeds,Phacelia,,"Crook County, Ochoco National Forest Road 30",6,net,GP,146,,
14967901,843723,Crook Co. Ochoco NF Rd 30,44.3673,-120.1159,,Crook,Oregon,United States,Oregon,rubber rabbitbrush,Ericameria nauseosa,,"Crook County, Ochoco National Forest Road 30",6,net,GP,147,,
14968154,843723,Crook Co. Ochoco NF Rd 3010,44.3673,-120.1159,,Crook,Oregon,United States,Oregon,gumplants,Grindelia,,"Crook County, Ochoco National Forest Road 3010",45,net,GP,148,,
14968394,843723,Crook Co. Ochoco NF Rd 3010,44.3673,-120.1159,,Crook,Oregon,United States,Oregon,Calochortus macrocarpus,Calochortus macrocarpus,,"Crook County, Ochoco National Forest Road 3010",4,net,GP,149,,
14970182,975165,"73–139 N Jackson St, Eugene, OR, US",44.0613317024,-123.1083346346,,Lane,Oregon,United States,Oregon,,Rudbeckia,,N Jackson,7,net,Jaa,7,"",""
